reviewId,game,date,content_lower,Sentiment,is_train,pred_label
rev_85232,Mobile_Legends,2025-11,the gameplay experience is incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_85233,Mobile_Legends,2026-01,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85234,Mobile_Legends,2025-11,the roster system has a new marksman hero today according to the game store.,1,0,1
rev_85235,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85236,Mobile_Legends,2026-04,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85237,Mobile_Legends,2026-04,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85238,Mobile_Legends,2025-11,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85239,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85240,Mobile_Legends,2026-03,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85241,Mobile_Legends,2025-11,moonton released the classic 5v5 mode updates available in the client menu.,1,0,1
rev_85242,Mobile_Legends,2026-05,i am here only for collecting daily check-in rewards ok i guess.,3,0,3
rev_85243,Mobile_Legends,2025-11,moonton did a great job incredibly smoothly on my device loving the new update!,2,0,2
rev_85244,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85245,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85246,Mobile_Legends,2026-01,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85247,Mobile_Legends,2026-03,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85248,Mobile_Legends,2026-03,mobile-legends added the latest skin line events available in the client menu.,1,0,1
rev_85249,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85251,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85252,Mobile_Legends,2025-12,moonton released the latest skin line events according to the game store.,1,0,1
rev_85253,Mobile_Legends,2026-02,i am here only for collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85254,Mobile_Legends,2025-11,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85255,Mobile_Legends,2026-02,just typing random texts another casual arcade system whatever i dont care.,3,0,3
rev_85256,Mobile_Legends,2026-05,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85257,Mobile_Legends,2026-05,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85258,Mobile_Legends,2026-01,mobile-legends runs incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_85259,Mobile_Legends,2025-11,i am here only for collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85260,Mobile_Legends,2026-02,just typing random texts collecting daily check-in rewards whatever i dont care.,3,0,3
rev_85261,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85262,Mobile_Legends,2026-05,mlbb is just another casual arcade system whatever i dont care.,3,0,3
rev_85263,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85264,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85265,Mobile_Legends,2025-11,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85266,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85267,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85268,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85269,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,1,0
rev_85270,Mobile_Legends,2025-11,mobile-legends added a new marksman hero today according to the game store.,1,0,1
rev_85271,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85272,Mobile_Legends,2025-11,the roster system has the latest skin line events available in the client menu.,1,0,1
rev_85273,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85274,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85275,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85276,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85277,Mobile_Legends,2026-02,the gameplay experience is optimizing the frame rate latency loving the new update!,2,0,2
rev_85278,Mobile_Legends,2026-03,i am here only for another casual arcade system not really my type of game.,3,0,3
rev_85279,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_85280,Mobile_Legends,2026-04,the roster system has the latest skin line events according to the game store.,1,0,1
rev_85281,Mobile_Legends,2026-02,mobile-legends added a new marksman hero today for all global region players.,1,0,1
rev_85282,Mobile_Legends,2026-01,mobile-legends runs highly balanced and fun to play best moba game on mobile.,2,0,2
rev_85283,Mobile_Legends,2026-03,moonton did a great job incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_85284,Mobile_Legends,2026-04,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85285,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85286,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85287,Mobile_Legends,2026-04,moonton did a great job highly balanced and fun to play best moba game on mobile.,2,0,2
rev_85288,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85289,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85290,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85291,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85292,Mobile_Legends,2026-04,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85293,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85294,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85295,Mobile_Legends,2026-03,just typing random texts to see if this app works ok i guess.,3,0,3
rev_85296,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85297,Mobile_Legends,2026-05,the gameplay experience is optimizing the frame rate latency loving the new update!,2,0,2
rev_85298,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_85299,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85301,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85302,Mobile_Legends,2026-03,the roster system has a new marksman hero today according to the game store.,1,0,1
rev_85303,Mobile_Legends,2025-11,the roster system has a new marksman hero today available in the client menu.,1,0,1
rev_85304,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85305,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85306,Mobile_Legends,2026-03,mobile-legends added the classic 5v5 mode updates available in the client menu.,1,0,1
rev_85307,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85308,Mobile_Legends,2025-11,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85309,Mobile_Legends,2026-01,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,1,0
rev_85310,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_85311,Mobile_Legends,2026-02,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85312,Mobile_Legends,2026-04,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85313,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_85314,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85315,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,1,0
rev_85316,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85317,Mobile_Legends,2026-03,just typing random texts another casual arcade system ok i guess.,3,1,3
rev_85318,Mobile_Legends,2026-04,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_85319,Mobile_Legends,2025-12,the roster system has a new marksman hero today for all global region players.,1,0,1
rev_85320,Mobile_Legends,2025-11,the roster system has the latest skin line events available in the client menu.,1,0,1
rev_85323,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85324,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_85325,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_85326,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_85327,Mobile_Legends,2026-05,moonton did a great job incredibly smoothly on my device perfect 60fps performance.,2,0,2
